"CRASH_ID","UNIT_NBR","PRSN_NBR","PRSN_TYPE_ID","PRSN_OCCPNT_POS_ID","PRSN_INJRY_SEV_ID","PRSN_AGE","PRSN_ETHNICITY_ID","PRSN_GNDR_ID","PRSN_EJCT_ID","PRSN_REST_ID","PRSN_AIRBAG_ID","PRSN_HELMET_ID","PRSN_SOL_FL","PRSN_ALC_SPEC_TYPE_ID","PRSN_ALC_RSLT_ID","PRSN_BAC_TEST_RSLT","PRSN_DRG_SPEC_TYPE_ID","PRSN_DRG_RSLT_ID","DRVR_DRG_CAT_1_ID","PRSN_DEATH_TIME","INCAP_INJRY_CNT","NONINCAP_INJRY_CNT","POSS_INJRY_CNT","NON_INJRY_CNT","UNKN_INJRY_CNT","TOT_INJRY_CNT","DEATH_CNT","DRVR_LIC_TYPE_ID","DRVR_LIC_STATE_ID","DRVR_LIC_CLS_ID","DRVR_ZIP"
14843193,1,1,"DRIVER","FRONT LEFT","NOT INJURED",19,"HISPANIC","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"ID CARD","Texas","UNLICENSED","78224"
14843193,2,1,"DRIVER","FRONT LEFT","NOT INJURED",47,"HISPANIC","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","78224"
14843202,1,1,"DRIVER","FRONT LEFT","NOT INJURED",37,"HISPANIC","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","76705"
14843202,2,1,"DRIVER","FRONT LEFT","NOT INJURED",67,"WHITE","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","76708"
14843205,1,1,"DRIVER","FRONT LEFT","NOT INJURED",NA,"BLACK","MALE","NO","UNKNOWN","NOT DEPLOYED","NOT APPLICABLE","N","BREATH","Positive",0.111,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"ID CARD","Texas","UNLICENSED","76710"
14843214,1,1,"DRIVER","FRONT LEFT","NOT INJURED",31,"HISPANIC","MALE","NO","SHOULDER & LAP BELT","DEPLOYED, FRONT","NOT APPLICABLE","N","BREATH","Positive",0.193,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","76120"
14843214,2,1,"DRIVER","FRONT LEFT","NOT INJURED",20,"HISPANIC","FEMALE","NO","SHOULDER & LAP BELT","DEPLOYED, FRONT","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","79915"
14843230,1,1,"DRIVER","FRONT LEFT","NOT INJURED",85,"WHITE","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","77706"
14843230,2,1,"DRIVER","FRONT LEFT","NOT INJURED",33,"WHITE","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","77651"
14843233,1,1,"DRIVER","FRONT LEFT","NOT INJURED",51,"BLACK","MALE","NO","SHOULDER & LAP BELT","DEPLOYED, FRONT","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","77396"
14843236,1,1,"DRIVER","FRONT LEFT","NOT INJURED",48,"HISPANIC","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","79373"
14843238,1,1,"DRIVER","FRONT LEFT","NOT INJURED",23,"WHITE","MALE","NO","SHOULDER & LAP BELT","DEPLOYED, FRONT","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","77381"
14843246,1,1,"DRIVER","FRONT LEFT","NOT INJURED",55,"WHITE","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","BLOOD",NA,NA,"BLOOD","UNKNOWN","UNKNOWN","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","77657"
14843246,2,1,"DRIVER","FRONT LEFT","NOT INJURED",54,"WHITE","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS A","77657"
14843247,1,1,"DRIVER","FRONT LEFT","NOT INJURED",32,"HISPANIC","MALE","YES","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"UNLICENSED",NA,"UNLICENSED","77008"
14843254,1,1,"DRIVER","FRONT LEFT","NOT INJURED",34,"HISPANIC","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","77075"
14843254,2,1,"DRIVER","FRONT LEFT","NOT INJURED",62,"BLACK","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","77096"
14843260,1,1,"DRIVER","FRONT LEFT","NOT INJURED",38,"BLACK","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","77095"
14843268,1,1,"DRIVER","FRONT LEFT","POSSIBLE INJURY",85,"WHITE","MALE","NO","SHOULDER & LAP BELT","DEPLOYED, FRONT","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,1,0,0,1,0,"DRIVER LICENSE","Texas","CLASS C","77096"
14843268,2,1,"DRIVER","FRONT LEFT","NOT INJURED",35,"WHITE","MALE","NO","SHOULDER & LAP BELT","DEPLOYED, FRONT","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","77030"
14843283,1,1,"DRIVER","FRONT LEFT","NOT INJURED",23,"HISPANIC","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","79936"
14843289,1,1,"DRIVER","FRONT LEFT","NOT INJURED",29,"BLACK","MALE","NO","SHOULDER & LAP BELT","DEPLOYED, FRONT","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"ID CARD","Texas","UNLICENSED","76119"
14843289,2,1,"DRIVER","FRONT LEFT","NOT INJURED",37,"BLACK","MALE","NO","SHOULDER & LAP BELT","DEPLOYED, FRONT","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","76119"
14843298,1,1,"DRIVER","FRONT LEFT","NOT INJURED",65,"WHITE","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","79106"
14843298,2,1,"DRIVER","FRONT LEFT","NOT INJURED",54,"WHITE","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","79118"
14843300,1,1,"DRIVER","FRONT LEFT","NOT INJURED",32,"WHITE","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","79118"
14843300,2,1,"DRIVER","FRONT LEFT","NOT INJURED",49,"HISPANIC","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"COMMERCIAL DRIVER LIC.","Texas","CLASS A","79110"
14843301,1,1,"DRIVER","FRONT LEFT","POSSIBLE INJURY",61,"BLACK","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,1,0,0,1,0,"DRIVER LICENSE","Texas","CLASS C","79117"
14843301,2,1,"DRIVER","FRONT LEFT","POSSIBLE INJURY",44,"HISPANIC","MALE","NO","SHOULDER & LAP BELT","DEPLOYED, FRONT","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,1,0,0,1,0,"DRIVER LICENSE","Texas","CLASS C","79118"
14843327,1,1,"DRIVER","FRONT LEFT","NOT INJURED",31,"WHITE","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","Y","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","79110"
14843341,1,1,"DRIVER","FRONT LEFT","NOT INJURED",55,"WHITE","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","79106"
14843420,1,1,"DRIVER","FRONT LEFT","NOT INJURED",34,"WHITE","FEMALE","NO","UNKNOWN","NOT DEPLOYED","NOT APPLICABLE","N","BLOOD",NA,NA,"BLOOD","UNKNOWN","UNKNOWN","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","75076"
14843420,2,1,"DRIVER","FRONT LEFT","NOT INJURED",32,"WHITE","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"COMMERCIAL DRIVER LIC.","Texas","CLASS B","75071"
14843492,1,1,"DRIVER","FRONT LEFT","NOT INJURED",49,"WHITE","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","79423"
14843492,2,1,"DRIVER","FRONT LEFT","NOT INJURED",55,"OTHER","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"COMMERCIAL DRIVER LIC.","Texas","CLASS A","79413"
14843518,1,1,"DRIVER","FRONT LEFT","NOT INJURED",25,"WHITE","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","77879"
14843518,2,1,"DRIVER","FRONT LEFT","NOT INJURED",52,"WHITE","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","77801"
14843565,1,1,"DRIVER","FRONT LEFT","NOT INJURED",75,"WHITE","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","77357"
14843565,2,1,"DRIVER","FRONT LEFT","POSSIBLE INJURY",38,"WHITE","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,1,0,0,1,0,"COMMERCIAL DRIVER LIC.","Texas","CLASS B","77357"
14843946,1,1,"DRIVER","FRONT LEFT","POSSIBLE INJURY",66,"WHITE","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,1,0,0,1,0,"DRIVER LICENSE","Texas","CLASS C","78131"
14843946,2,1,"DRIVER","FRONT LEFT","NON-INCAPACITATING INJURY",76,"BLACK","FEMALE","NO","SHOULDER & LAP BELT","DEPLOYED, FRONT","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,1,0,0,0,1,0,"DRIVER LICENSE","Texas","CLASS C","78666"
14844188,1,1,"DRIVER","FRONT LEFT","NOT INJURED",23,"WHITE","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","BREATH","Negative",0.073,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"ID CARD","Texas","UNLICENSED","78586"
14844270,1,1,"DRIVER","FRONT LEFT","NOT INJURED",26,"BLACK","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","77047"
14844270,2,1,"DRIVER","FRONT LEFT","NOT INJURED",43,"OTHER","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"COMMERCIAL DRIVER LIC.","Texas","CLASS A","77087"
14844315,1,1,"DRIVER","FRONT LEFT","NOT INJURED",65,"WHITE","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","79109"
14844315,2,1,"DRIVER","FRONT LEFT","NOT INJURED",25,"WHITE","FEMALE","NO","SHOULDER & LAP BELT","DEPLOYED, FRONT","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","79104"
14844315,3,1,"DRIVER","FRONT LEFT","NOT INJURED",29,"WHITE","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","79109"
14844320,1,1,"DRIVER","FRONT LEFT","INCAPACITATING INJURY",23,"BLACK","MALE","NO","SHOULDER & LAP BELT","DEPLOYED MULTIPLE","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",1,0,0,0,0,1,0,"DRIVER LICENSE","Texas","CLASS A","75951"
14844326,1,1,"DRIVER","FRONT LEFT","NON-INCAPACITATING INJURY",29,"HISPANIC","MALE","NO","SHOULDER & LAP BELT","DEPLOYED, FRONT","NOT APPLICABLE","N","BLOOD","Positive",0.217,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,1,0,0,0,1,0,"UNLICENSED",NA,"UNLICENSED","75633"
14844327,1,1,"DRIVER","FRONT LEFT","NON-INCAPACITATING INJURY",32,"WHITE","FEMALE","NO","SHOULDER & LAP BELT","DEPLOYED, FRONT","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,1,0,0,0,1,0,"DRIVER LICENSE","Texas","CLASS A","75951"
14844328,1,1,"DRIVER","FRONT LEFT","POSSIBLE INJURY",33,"HISPANIC","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,1,0,0,1,0,"ID CARD","Texas","UNLICENSED","77879"
14844329,1,1,"DRIVER","FRONT LEFT","NOT INJURED",36,"HISPANIC","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"UNLICENSED",NA,"UNLICENSED","77073"
14844329,2,1,"DRIVER","FRONT LEFT","NOT INJURED",31,"BLACK","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","77065"
14844338,1,1,"DRIVER","FRONT LEFT","NON-INCAPACITATING INJURY",40,"WHITE","MALE","NOT APPLICABLE","SHOULDER & LAP BELT","DEPLOYED MULTIPLE","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,1,0,0,0,1,0,"DRIVER LICENSE","Florida","OTHER/OUT OF STATE","32565"
14844344,1,1,"DRIVER","FRONT LEFT","NOT INJURED",19,"WHITE","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","79363"
14844353,1,1,"DRIVER","FRONT LEFT","POSSIBLE INJURY",28,"WHITE","MALE","NO","UNKNOWN","NOT DEPLOYED","NOT APPLICABLE","N","BLOOD",NA,NA,"BLOOD","UNKNOWN","UNKNOWN","",0,0,1,0,0,1,0,"DRIVER LICENSE","Texas","CLASS C","79410"
14844356,1,1,"DRIVER","FRONT LEFT","INCAPACITATING INJURY",23,"WHITE","MALE","NO","NONE","NOT DEPLOYED","NOT APPLICABLE","N","BLOOD","Positive",0.127,"NONE","NOT APPLICABLE","NOT APPLICABLE","",1,0,0,0,0,1,0,"DRIVER LICENSE","Texas","CLASS C","75901"
14844370,1,1,"DRIVER","FRONT LEFT","NOT INJURED",37,"HISPANIC","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"COMMERCIAL DRIVER LIC.","Texas","CLASS A","78154"
14844383,1,1,"DRIVER","FRONT LEFT","NOT INJURED",28,"WHITE","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","77447"
14844383,2,1,"DRIVER","FRONT LEFT","NOT INJURED",67,"HISPANIC","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","77013"
14844384,1,1,"DRIVER","FRONT LEFT","POSSIBLE INJURY",20,"BLACK","MALE","NO","SHOULDER & LAP BELT","DEPLOYED, FRONT","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,1,0,0,1,0,"DRIVER LICENSE","Texas","CLASS C","77521"
14844384,2,1,"DRIVER","FRONT LEFT","POSSIBLE INJURY",20,"BLACK","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,1,0,0,1,0,"DRIVER LICENSE","Texas","CLASS C","77520"
14844386,1,1,"DRIVER","FRONT LEFT","NOT INJURED",64,"WHITE","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","77532"
14844386,2,1,"DRIVER","FRONT LEFT","NOT INJURED",59,"WHITE","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","77520"
14844412,1,1,"DRIVER","FRONT LEFT","NOT INJURED",21,"WHITE","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","Y","BREATH","Positive",0.217,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","76534"
14844412,2,1,"DRIVER","FRONT LEFT","NOT INJURED",20,"BLACK","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","76549"
14844422,1,1,"DRIVER","FRONT LEFT","NOT INJURED",29,"ASIAN","MALE","NO","SHOULDER & LAP BELT","DEPLOYED, FRONT","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","77009"
14844422,2,1,"DRIVER","FRONT LEFT","NOT INJURED",55,"WHITE","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","77084"
14844422,3,1,"DRIVER","FRONT LEFT","NOT INJURED",63,"WHITE","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","77379"
14844448,1,1,"DRIVER","FRONT LEFT","NOT INJURED",31,"WHITE","MALE","NO","SHOULDER & LAP BELT","DEPLOYED, FRONT","NOT APPLICABLE","N","REFUSED",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","78664"
14844455,1,1,"DRIVER","FRONT LEFT","NOT INJURED",62,"WHITE","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C AND M","79364"
14844455,2,1,"DRIVER","FRONT LEFT","NOT INJURED",44,"BLACK","MALE","NO","SHOULDER & LAP BELT","NOT APPLICABLE","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"COMMERCIAL DRIVER LIC.","Texas","CLASS A","79403"
14844460,1,1,"DRIVER","FRONT LEFT","NOT INJURED",19,"AMER. INDIAN/ALASKAN NATIVE","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","78664"
14844460,2,1,"DRIVER","FRONT LEFT","NOT INJURED",19,"HISPANIC","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","78660"
14844460,3,1,"DRIVER","FRONT LEFT","NOT INJURED",70,"WHITE","FEMALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","78757"
14844463,1,1,"DRIVER","FRONT LEFT","NOT INJURED",20,"HISPANIC","MALE","NO","UNKNOWN","NOT DEPLOYED","NOT APPLICABLE","N","BLOOD",NA,NA,"BLOOD","UNKNOWN","UNKNOWN","",0,0,0,1,0,0,0,"UNLICENSED",NA,"UNLICENSED","78723"
14844463,2,1,"DRIVER","FRONT LEFT","NOT INJURED",76,"WHITE","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","78752"
14844463,3,1,"DRIVER","FRONT LEFT","POSSIBLE INJURY",21,"BLACK","FEMALE","NO","UNKNOWN","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,1,0,0,1,0,"DRIVER LICENSE","Texas","CLASS C","78653"
14844464,1,1,"DRIVER","FRONT LEFT","POSSIBLE INJURY",24,"HISPANIC","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,1,0,0,1,0,"DRIVER LICENSE","Texas","CLASS C","78660"
14844464,2,1,"DRIVER","FRONT LEFT","POSSIBLE INJURY",53,"WHITE","MALE","NO","SHOULDER & LAP BELT","DEPLOYED, FRONT","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,1,0,0,1,0,"DRIVER LICENSE","Texas","CLASS C","78660"
14844464,3,1,"DRIVER","FRONT LEFT","NOT INJURED",28,"WHITE","MALE","NO","SHOULDER & LAP BELT","NOT DEPLOYED","NOT APPLICABLE","N","NONE",NA,NA,"NONE","NOT APPLICABLE","NOT APPLICABLE","",0,0,0,1,0,0,0,"DRIVER LICENSE","Texas","CLASS C","78664"
